195000;244;Dåžka trvania heap pop
196000;253;Dåžka trvania heap pop
197000;297;Dåžka trvania heap pop
198000;267;Dåžka trvania heap pop
199000;237;Dåžka trvania heap pop
200000;238;Dåžka trvania heap pop
201000;240;Dåžka trvania heap pop
202000;238;Dåžka trvania heap pop
203000;240;Dåžka trvania heap pop
204000;238;Dåžka trvania heap pop
205000;239;Dåžka trvania heap pop
206000;239;Dåžka trvania heap pop
207000;245;Dåžka trvania heap pop
208000;243;Dåžka trvania heap pop
209000;238;Dåžka trvania heap pop
210000;350;Dåžka trvania heap pop
211000;372;Dåžka trvania heap pop
212000;238;Dåžka trvania heap pop
213000;244;Dåžka trvania heap pop
214000;239;Dåžka trvania heap pop
215000;239;Dåžka trvania heap pop
216000;286;Dåžka trvania heap pop
217000;249;Dåžka trvania heap pop
218000;239;Dåžka trvania heap pop
219000;298;Dåžka trvania heap pop
220000;241;Dåžka trvania heap pop
221000;327;Dåžka trvania heap pop
222000;294;Dåžka trvania heap pop
223000;238;Dåžka trvania heap pop
224000;289;Dåžka trvania heap pop
225000;238;Dåžka trvania heap pop
226000;421;Dåžka trvania heap pop
227000;240;Dåžka trvania heap pop
228000;239;Dåžka trvania heap pop
229000;238;Dåžka trvania heap pop
230000;237;Dåžka trvania heap pop
231000;238;Dåžka trvania heap pop
232000;238;Dåžka trvania heap pop
233000;248;Dåžka trvania heap pop
234000;382;Dåžka trvania heap pop
235000;248;Dåžka trvania heap pop
236000;238;Dåžka trvania heap pop
237000;239;Dåžka trvania heap pop
238000;238;Dåžka trvania heap pop
239000;236;Dåžka trvania heap pop
240000;287;Dåžka trvania heap pop
241000;238;Dåžka trvania heap pop
242000;239;Dåžka trvania heap pop
243000;240;Dåžka trvania heap pop
244000;298;Dåžka trvania heap pop
245000;238;Dåžka trvania heap pop
246000;239;Dåžka trvania heap pop
247000;238;Dåžka trvania heap pop
248000;290;Dåžka trvania heap pop
249000;239;Dåžka trvania heap pop
250000;238;Dåžka trvania heap pop
251000;246;Dåžka trvania heap pop
252000;243;Dåžka trvania heap pop
253000;247;Dåžka trvania heap pop
254000;302;Dåžka trvania heap pop
255000;239;Dåžka trvania heap pop
256000;245;Dåžka trvania heap pop
257000;302;Dåžka trvania heap pop
258000;241;Dåžka trvania heap pop
259000;307;Dåžka trvania heap pop
260000;246;Dåžka trvania heap pop
261000;366;Dåžka trvania heap pop
262000;245;Dåžka trvania heap pop
263000;251;Dåžka trvania heap pop
264000;649;Dåžka trvania heap pop
265000;259;Dåžka trvania heap pop
266000;258;Dåžka trvania heap pop
267000;258;Dåžka trvania heap pop
268000;258;Dåžka trvania heap pop
269000;270;Dåžka trvania heap pop
270000;255;Dåžka trvania heap pop
271000;298;Dåžka trvania heap pop
272000;256;Dåžka trvania heap pop
273000;259;Dåžka trvania heap pop
274000;298;Dåžka trvania heap pop
275000;258;Dåžka trvania heap pop
276000;257;Dåžka trvania heap pop
277000;257;Dåžka trvania heap pop
278000;256;Dåžka trvania heap pop
279000;260;Dåžka trvania heap pop
280000;306;Dåžka trvania heap pop
281000;260;Dåžka trvania heap pop
282000;310;Dåžka trvania heap pop
283000;257;Dåžka trvania heap pop
284000;305;Dåžka trvania heap pop
285000;254;Dåžka trvania heap pop
286000;266;Dåžka trvania heap pop
287000;268;Dåžka trvania heap pop
288000;250;Dåžka trvania heap pop
289000;255;Dåžka trvania heap pop
290000;257;Dåžka trvania heap pop
291000;257;Dåžka trvania heap pop
292000;312;Dåžka trvania heap pop
293000;347;Dåžka trvania heap pop
294000;257;Dåžka trvania heap pop
295000;259;Dåžka trvania heap pop
296000;261;Dåžka trvania heap pop
297000;470;Dåžka trvania heap pop
298000;256;Dåžka trvania heap pop
299000;257;Dåžka trvania heap pop
300000;271;Dåžka trvania heap pop
301000;257;Dåžka trvania heap pop
302000;251;Dåžka trvania heap pop
303000;260;Dåžka trvania heap pop
304000;258;Dåžka trvania heap pop
305000;539;Dåžka trvania heap pop
306000;250;Dåžka trvania heap pop
307000;250;Dåžka trvania heap pop
308000;314;Dåžka trvania heap pop
309000;274;Dåžka trvania heap pop
310000;257;Dåžka trvania heap pop
311000;265;Dåžka trvania heap pop
312000;258;Dåžka trvania heap pop
313000;256;Dåžka trvania heap pop
314000;262;Dåžka trvania heap pop
315000;756;Dåžka trvania heap pop
316000;257;Dåžka trvania heap pop
317000;256;Dåžka trvania heap pop
318000;257;Dåžka trvania heap pop
319000;261;Dåžka trvania heap pop
320000;258;Dåžka trvania heap pop
321000;305;Dåžka trvania heap pop
322000;339;Dåžka trvania heap pop
323000;252;Dåžka trvania heap pop
324000;259;Dåžka trvania heap pop
325000;270;Dåžka trvania heap pop
326000;252;Dåžka trvania heap pop
327000;261;Dåžka trvania heap pop
328000;258;Dåžka trvania heap pop
329000;250;Dåžka trvania heap pop
330000;257;Dåžka trvania heap pop
331000;260;Dåžka trvania heap pop
332000;264;Dåžka trvania heap pop
333000;371;Dåžka trvania heap pop
334000;255;Dåžka trvania heap pop
335000;253;Dåžka trvania heap pop
336000;271;Dåžka trvania heap pop
337000;252;Dåžka trvania heap pop
338000;254;Dåžka trvania heap pop
339000;256;Dåžka trvania heap pop
340000;346;Dåžka trvania heap pop
341000;257;Dåžka trvania heap pop
342000;252;Dåžka trvania heap pop
343000;304;Dåžka trvania heap pop
344000;285;Dåžka trvania heap pop
345000;255;Dåžka trvania heap pop
346000;312;Dåžka trvania heap pop
347000;250;Dåžka trvania heap pop
348000;260;Dåžka trvania heap pop
349000;251;Dåžka trvania heap pop
350000;256;Dåžka trvania heap pop
351000;254;Dåžka trvania heap pop
352000;306;Dåžka trvania heap pop
353000;257;Dåžka trvania heap pop
354000;250;Dåžka trvania heap pop
355000;252;Dåžka trvania heap pop
356000;254;Dåžka trvania heap pop
357000;303;Dåžka trvania heap pop
